34.2544 -46.9355 -46.9355 1 1 0
34.5666 -46.5449 -46.5449 1 1 0
34.8673 -46.1455 -46.1455 1 1 0
35.1551 -45.7365 -45.7365 1 1 0
35.4279 -45.3176 -45.3176 1 1 0
35.6838 -44.888 -44.888 1 1 0
35.92 -44.4473 -44.4473 1 1 0
36.1338 -43.9953 -43.9953 1 1 0
36.3216 -43.5319 -43.5319 1 1 0
36.4797 -43.0576 -43.0576 1 1 0
36.604 -42.5733 -42.5733 1 1 0
36.6903 -42.0808 -42.0808 1 1 0
36.7348 -41.5828 -41.5828 1 1 0
36.7403 -41.3381 -41.3381 2 1 0
36.7169 -40.8386 -40.8386 2 1 0
36.6464 -40.3436 -40.3436 2 1 0
36.5294 -39.8575 -39.8575 2 1 0
36.3682 -39.3842 -39.3842 2 1 0
36.1665 -38.9267 -38.9267 2 1 0
35.9284 -38.487 -38.487 2 1 0
35.6587 -38.066 -38.066 2 1 0
35.3615 -37.6639 -37.6639 2 1 0
35.0409 -37.2802 -37.2802 2 1 0
34.7004 -36.9141 -36.9141 2 1 0
34.3429 -36.5645 -36.5645 2 1 0
33.9708 -36.2305 -36.2305 2 1 0
33.5864 -35.9107 -35.9107 2 1 0
33.1914 -35.6042 -35.6042 2 1 0
32.7871 -35.31 -35.31 2 1 0
32.3749 -35.027 -35.027 2 1 0
31.9557 -34.7545 -34.7545 2 1 0
31.5304 -34.4916 -34.4916 2 1 0
31.0997 -34.2377 -34.2377 2 1 0
30.6642 -33.992 -33.992 2 1 0
30.2244 -33.7541 -33.7541 2 1 0
29.7809 -33.5233 -33.5233 2 1 0
29.3339 -33.2992 -33.2992 2 1 0
28.8839 -33.0813 -33.0813 2 1 0
28.4311 -32.8692 -32.8692 2 1 0
27.9757 -32.6627 -32.6627 2 1 0
27.5181 -32.4613 -32.4613 2 1 0
27.0584 -32.2647 -32.2647 2 1 0
26.5967 -32.0727 -32.0727 2 1 0
26.1333 -31.885 -31.885 2 1 0
25.6682 -31.7014 -31.7014 2 1 0
25.2016 -31.5216 -31.5216 2 1 0
24.7337 -31.3455 -31.3455 2 1 0
24.2644 -31.1729 -31.1729 2 1 0
23.794 -31.0036 -31.0036 2 1 0
23.3224 -30.8374 -30.8374 2 1 0
22.8497 -30.6742 -30.6742 2 1 0
22.3761 -30.5138 -30.5138 2 1 0
21.9016 -30.3562 -30.3562 2 1 0
21.4263 -30.2012 -30.2012 2 1 0
20.9501 -30.0486 -30.0486 2 1 0
20.4732 -29.8985 -29.8985 2 1 0
19.9955 -29.7506 -29.7506 2 1 0
19.5172 -29.6049 -29.6049 2 1 0
19.0383 -29.4613 -29.4613 2 1 0
18.5587 -29.3198 -29.3198 2 1 0
18.0786 -29.1801 -29.1801 2 1 0
17.598 -29.0423 -29.0423 2 1 0
17.1168 -28.9064 -28.9064 2 1 0
16.6352 -28.7721 -28.7721 2 1 0
16.1531 -28.6395 -28.6395 2 1 0
15.6705 -28.5085 -28.5085 2 1 0
15.1876 -28.379 -28.379 2 1 0
14.7042 -28.2511 -28.2511 2 1 0
14.2205 -28.1245 -28.1245 2 1 0
13.7364 -27.9993 -27.9993 2 1 0
13.252 -27.8755 -27.8755 2 1 0
12.7673 -27.753 -27.753 2 1 0
12.2822 -27.6317 -27.6317 2 1 0
11.7968 -27.5116 -27.5116 2 1 0
11.3112 -27.3927 -27.3927 2 1 0
10.8252 -27.2749 -27.2749 2 1 0
10.339 -27.1582 -27.1582 2 1 0
9.8526 -27.0426 -27.0426 2 1 0
9.36591 -26.928 -26.928 2 1 0
8.87899 -26.8143 -26.8143 2 1 0
8.39185 -26.7017 -26.7017 2 1 0
7.9045 -26.5899 -26.5899 2 1 0
7.41694 -26.4791 -26.4791 2 1 0
6.92919 -26.3691 -26.3691 2 1 0
6.44125 -26.2599 -26.2599 2 1 0
5.95312 -26.1516 -26.1516 2 1 0
5.46482 -26.044 -26.044 2 1 0
4.97636 -25.9373 -25.9373 2 1 0
4.48773 -25.8312 -25.8312 2 1 0
3.99895 -25.7259 -25.7259 2 1 0
3.51002 -25.6213 -25.6213 2 1 0
3.02095 -25.5173 -25.5173 2 1 0
2.53174 -25.414 -25.414 2 1 0
2.0424 -25.3113 -25.3113 2 1 0
1.55294 -25.2092 -25.2092 2 1 0
1.06335 -25.1077 -25.1077 2 1 0
0.573643 -25.0067 -25.0067 2 1 0
0.0838254 -24.9063 -24.9063 2 1 0
-0.4061 -24.8065 -24.8065 2 1 0
0 -10.3253 -10.3253 2 1 0
0.039946 -10.3233 -10.3233 2 1 0
0.079892 -10.3212 -10.3212 2 1 0
0.159784 -10.317 -10.317 2 1 0
0.319569 -10.3087 -10.3087 2 1 0
0.639143 -10.2922 -10.2922 2 1 0
1.13849 -10.2666 -10.2666 2 1 0
1.63784 -10.2412 -10.2412 2 1 0
2.1372 -10.2159 -10.2159 2 1 0
2.63657 -10.1909 -10.1909 2 1 0
3.13595 -10.166 -10.166 2 1 0
3.63534 -10.1413 -10.1413 2 1 0
4.13474 -10.1168 -10.1168 2 1 0
4.63415 -10.0925 -10.0925 2 1 0
5.13357 -10.0683 -10.0683 2 1 0
5.63299 -10.0444 -10.0444 2 1 0
6.13242 -10.0205 -10.0205 2 1 0
6.63186 -9.99688 -9.99688 2 1 0
7.13131 -9.97338 -9.97338 2 1 0
7.63076 -9.95004 -9.95004 2 1 0
8.13023 -9.92686 -9.92686 2 1 0
8.6297 -9.90383 -9.90383 2 1 0
9.12917 -9.88095 -9.88095 2 1 0
9.62866 -9.85822 -9.85822 2 1 0
10.1281 -9.83564 -9.83564 2 1 0
10.6276 -9.8132 -9.8132 2 1 0
11.1271 -9.7909 -9.7909 2 1 0
11.6267 -9.76874 -9.76874 2 1 0
12.1262 -9.74671 -9.74671 2 1 0
12.6257 -9.72482 -9.72482 2 1 0
13.1252 -9.70307 -9.70307 2 1 0
13.6247 -9.68144 -9.68144 2 1 0
14.1243 -9.65994 -9.65994 2 1 0
14.6238 -9.63857 -9.63857 2 1 0
15.1234 -9.61733 -9.61733 2 1 0
15.6229 -9.59621 -9.59621 2 1 0
16.1225 -9.5752 -9.5752 2 1 0
16.622 -9.55432 -9.55432 2 1 0
17.1216 -9.53356 -9.53356 2 1 0
17.6212 -9.51291 -9.51291 2 1 0
18.1208 -9.49238 -9.49238 2 1 0
18.6204 -9.47196 -9.47196 2 1 0
19.1199 -9.45165 -9.45165 2 1 0
19.6195 -9.43145 -9.43145 2 1 0
20.1191 -9.41136 -9.41136 2 1 0
20.6187 -9.39138 -9.39138 2 1 0
21.1183 -9.3715 -9.3715 2 1 0
21.6179 -9.35173 -9.35173 2 1 0
22.1176 -9.33206 -9.33206 2 1 0
22.6172 -9.31249 -9.31249 2 1 0
23.1168 -9.29302 -9.29302 2 1 0
23.6164 -9.27365 -9.27365 2 1 0
24.116 -9.25438 -9.25438 2 1 0
24.6157 -9.23521 -9.23521 2 1 0
25.1153 -9.21613 -9.21613 2 1 0
25.615 -9.19714 -9.19714 2 1 0
26.1146 -9.17825 -9.17825 2 1 0
26.6142 -9.15945 -9.15945 2 1 0
27.1139 -9.14074 -9.14074 2 1 0
27.6135 -9.12212 -9.12212 2 1 0
28.1132 -9.10358 -9.10358 2 1 0
28.6129 -9.08514 -9.08514 2 1 0
29.1125 -9.06678 -9.06678 2 1 0
29.6122 -9.04851 -9.04851 2 1 0
30.1119 -9.03032 -9.03032 2 1 0
30.6115 -9.01221 -9.01221 2 1 0
31.1112 -8.99419 -8.99419 2 1 0
31.6109 -8.97625 -8.97625 2 1 0
32.1106 -8.95839 -8.95839 2 1 0
32.6102 -8.94061 -8.94061 2 1 0
33.1099 -8.9229 -8.9229 2 1 0
33.6096 -8.90528 -8.90528 2 1 0
34.1093 -8.88773 -8.88773 2 1 0
34.609 -8.87026 -8.87026 2 1 0
35.1087 -8.85286 -8.85286 2 1 0
35.6084 -8.83554 -8.83554 2 1 0
36.1081 -8.8183 -8.8183 2 1 0
36.6078 -8.80112 -8.80112 2 1 0
37.1075 -8.78402 -8.78402 2 1 0
37.6072 -8.76699 -8.76699 2 1 0
38.1069 -8.75003 -8.75003 2 1 0
38.6067 -8.73314 -8.73314 2 1 0
39.1064 -8.71632 -8.71632 2 1 0
39.6061 -8.69956 -8.69956 2 1 0
40.1058 -8.68288 -8.68288 2 1 0
40.6055 -8.66626 -8.66626 2 1 0
41.1053 -8.64971 -8.64971 2 1 0
41.605 -8.63322 -8.63322 2 1 0
42.1047 -8.6168 -8.6168 2 1 0
42.6045 -8.60045 -8.60045 2 1 0
43.1042 -8.58415 -8.58415 2 1 0
43.6039 -8.56792 -8.56792 2 1 0
44.1037 -8.55176 -8.55176 2 1 0
44.6034 -8.53565 -8.53565 2 1 0
45.1031 -8.51961 -8.51961 2 1 0
45.6029 -8.50363 -8.50363 2 1 0
46.1026 -8.4877 -8.4877 2 1 0
46.6024 -8.47184 -8.47184 2 1 0
47.1021 -8.45604 -8.45604 2 1 0
47.6019 -8.44029 -8.44029 2 1 0
48.1016 -8.4246 -8.4246 2 1 0
48.6014 -8.40897 -8.40897 2 1 0
49.1012 -8.3934 -8.3934 2 1 0
49.6009 -8.37788 -8.37788 2 1 0
50.1007 -8.36242 -8.36242 2 1 0
50.6004 -8.34701 -8.34701 2 1 0
51.1002 -8.33166 -8.33166 2 1 0
51.6 -8.31637 -8.31637 2 1 0
52.0997 -8.30112 -8.30112 2 1 0
52.5995 -8.28593 -8.28593 2 1 0
53.0993 -8.2708 -8.2708 2 1 0
53.599 -8.25571 -8.25571 2 1 0
54.0988 -8.24068 -8.24068 2 1 0
54.5986 -8.2257 -8.2257 2 1 0
55.0984 -8.21077 -8.21077 2 1 0
55.5981 -8.19589 -8.19589 2 1 0
56.0979 -8.18106 -8.18106 2 1 0
56.5977 -8.16628 -8.16628 2 1 0
57.0975 -8.15155 -8.15155 2 1 0
57.5973 -8.13686 -8.13686 2 1 0
58.0971 -8.12223 -8.12223 2 1 0
58.5968 -8.10764 -8.10764 2 1 0
59.0966 -8.09311 -8.09311 2 1 0
59.5964 -8.07862 -8.07862 2 1 0
60.0962 -8.06417 -8.06417 2 1 0
60.596 -8.04977 -8.04977 2 1 0
61.0958 -8.03542 -8.03542 2 1 0
61.5956 -8.02112 -8.02112 2 1 0
62.0954 -8.00686 -8.00686 2 1 0
62.5952 -7.99264 -7.99264 2 1 0
63.095 -7.97847 -7.97847 2 1 0
63.5948 -7.96434 -7.96434 2 1 0
64.0946 -7.95026 -7.95026 2 1 0
64.5944 -7.93622 -7.93622 2 1 0
65.0942 -7.92223 -7.92223 2 1 0
65.594 -7.90827 -7.90827 2 1 0
66.0938 -7.89436 -7.89436 2 1 0
66.5936 -7.88049 -7.88049 2 1 0
67.0934 -7.86667 -7.86667 2 1 0
67.5932 -7.85288 -7.85288 2 1 0
68.0931 -7.83914 -7.83914 2 1 0
68.5929 -7.82543 -7.82543 2 1 0
69.0927 -7.81177 -7.81177 2 1 0
69.5925 -7.79815 -7.79815 2 1 0
70.0923 -7.78456 -7.78456 2 1 0
70.5921 -7.77102 -7.77102 2 1 0
71.0919 -7.75752 -7.75752 2 1 0
71.5918 -7.74405 -7.74405 2 1 0
72.0916 -7.73063 -7.73063 2 1 0
72.5914 -7.71724 -7.71724 2 1 0
73.0912 -7.70389 -7.70389 2 1 0
73.591 -7.69058 -7.69058 2 1 0
74.0909 -7.6773 -7.6773 2 1 0
74.5907 -7.66407 -7.66407 2 1 0
75.0905 -7.65087 -7.65087 2 1 0
75.5903 -7.6377 -7.6377 2 1 0
76.0902 -7.62458 -7.62458 2 1 0
76.59 -7.61149 -7.61149 2 1 0
77.0898 -7.59843 -7.59843 2 1 0
77.5897 -7.58542 -7.58542 2 1 0
78.0895 -7.57243 -7.57243 2 1 0
78.5893 -7.55949 -7.55949 2 1 0
79.0892 -7.54657 -7.54657 2 1 0
79.589 -7.53369 -7.53369 2 1 0
80.0888 -7.52085 -7.52085 2 1 0
80.5887 -7.50804 -7.50804 2 1 0
81.0885 -7.49527 -7.49527 2 1 0
81.5883 -7.48253 -7.48253 2 1 0
82.0882 -7.46982 -7.46982 2 1 0
82.588 -7.45714 -7.45714 2 1 0
83.0879 -7.4445 -7.4445 2 1 0
83.5877 -7.43189 -7.43189 2 1 0
84.0875 -7.41932 -7.41932 2 1 0
84.5874 -7.40677 -7.40677 2 1 0
85.0872 -7.39426 -7.39426 2 1 0
85.5871 -7.38178 -7.38178 2 1 0
86.0869 -7.36933 -7.36933 2 1 0
86.5868 -7.35692 -7.35692 2 1 0
87.0866 -7.34453 -7.34453 2 1 0
87.5864 -7.33218 -7.33218 2 1 0
88.0863 -7.31986 -7.31986 2 1 0
88.5861 -7.30756 -7.30756 2 1 0
89.086 -7.2953 -7.2953 2 1 0
89.5858 -7.28307 -7.28307 2 1 0
90.0857 -7.27087 -7.27087 2 1 0
90.5855 -7.2587 -7.2587 2 1 0
91.0854 -7.24656 -7.24656 2 1 0
91.5853 -7.23445 -7.23445 2 1 0
92.0851 -7.22236 -7.22236 2 1 0
92.585 -7.21031 -7.21031 2 1 0
93.0848 -7.19829 -7.19829 2 1 0
93.5847 -7.18629 -7.18629 2 1 0
94.0845 -7.17432 -7.17432 2 1 0
94.5844 -7.16238 -7.16238 2 1 0
95.0842 -7.15047 -7.15047 2 1 0
95.5841 -7.13859 -7.13859 2 1 0
96.084 -7.12674 -7.12674 2 1 0
96.5838 -7.11491 -7.11491 2 1 0
97.0837 -7.10311 -7.10311 2 1 0
97.5835 -7.09134 -7.09134 2 1 0
